Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,type,Gene_Symbol
ENSG00000167716,148.4414805,-0.181189275,0.169392981,-1.069573423,0.284811363,0.517241509,Not significant,WDR81
ENSG00000167711,5.605079702,-0.290637601,0.253197286,-1.145938739,0.251820501,0.480157466,Not significant,SERPINF2
ENSG00000132386,1614.255267,0.119943415,0.109994133,1.090453207,0.275513555,0.506574084,Not significant,SERPINF1
ENSG00000186532,793.7359999,-0.058089308,0.12386993,-0.468956227,0.639100925,0.807188233,Not significant,SMYD4
ENSG00000132383,5374.185761,-0.291581121,0.117843998,-2.474290892,0.013350095,0.058452454,Not significant,RPA1
ENSG00000185924,31.22735597,1.51439304,0.250226171,5.852876608,4.83E-09,9.91E-08,Up,RTN4RL1
ENSG00000108963,755.5095372,0.132355636,0.134982079,0.980547544,0.326815913,0.559789493,Not significant,DPH1
ENSG00000263050,13.75823667,0.165344385,0.267006336,0.619015251,0.535906312,0.738044851,Not significant,DPH1-AS1
ENSG00000177374,79.55959665,0.921405891,0.188956912,4.855894425,1.20E-06,1.66E-05,Not significant,HIC1
ENSG00000070366,1710.793674,-0.121329622,0.119440507,-1.015816553,0.309716752,0.543215901,Not significant,SMG6
ENSG00000167720,746.8020959,-0.024057414,0.122576712,-0.196265166,0.844402625,0.928358063,Not significant,SRR
ENSG00000167721,3914.414833,0.106187279,0.111768587,0.950064505,0.342079478,0.574415539,Not significant,TSR1
ENSG00000141258,1297.618706,-0.204930578,0.124292599,-1.648762736,0.099196252,0.261631253,Not significant,SGSM2
ENSG00000070444,1358.744879,0.050505251,0.107472954,0.469936065,0.638400697,0.806973881,Not significant,MNT
ENSG00000127804,2069.30882,0.080306493,0.108640584,0.739195102,0.459788535,0.677853262,Not significant,METTL16
ENSG00000007168,3799.349097,-0.079866809,0.11139369,-0.716978848,0.473387148,0.688361593,Not significant,PAFAH1B1
ENSG00000132361,7578.753518,0.066727038,0.110524652,0.603730361,0.546022926,0.744600284,Not significant,CLUH
ENSG00000262050,11.10789352,0.188094656,0.267388571,0.70306134,0.482017523,0.695366565,Not significant,
ENSG00000261963,3.63609814,0.13041879,0.230973362,0.56467398,0.572295535,0.763131434,Not significant,
ENSG00000132359,169.5083995,0.69566719,0.158102258,4.395558036,1.10E-05,0.000125621,Not significant,RAP1GAP2
ENSG00000221882,3.808388205,0.437652372,0.233583555,1.868822263,0.061647546,0.185799753,Not significant,OR3A2
ENSG00000159961,2.475704287,0.325781051,0.206594417,1.587478735,0.11240426,0.284264261,Not significant,OR3A3
ENSG00000141255,101.9226376,0.841667618,0.177333574,4.733308703,2.21E-06,2.91E-05,Not significant,SPATA22
ENSG00000167723,7.659425251,0.506183614,0.261528649,1.929973125,0.053610168,0.167667679,Not significant,TRPV3
ENSG00000196689,28.21413441,0.302579023,0.248698082,1.215646045,0.224119786,0.446709366,Not significant,TRPV1
ENSG00000040531,871.9598739,0.167980357,0.116255202,1.444916348,0.148481384,0.344418054,Not significant,CTNS
ENSG00000257950,15.59347349,0.03166665,0.264523584,0.1197182,0.904706382,0.954644712,Not significant,P2RX5-TAX1BP3
ENSG00000083457,507.9332411,0.101666955,0.123835415,0.820987356,0.41165347,0.637063639,Not significant,ITGAE
ENSG00000074356,3079.577667,-0.217562719,0.110508973,-1.968728814,0.048984241,0.156920814,Not significant,NCBP3
ENSG00000004660,596.3423356,0.279621644,0.136641311,2.046311885,0.040725695,0.137310471,Not significant,CAMKK1
ENSG00000108405,856.2543485,-0.833926535,0.12700029,-6.564722631,5.21E-11,1.40E-09,Not significant,P2RX1
ENSG00000074370,7497.469214,-0.096232275,0.111220631,-0.865238065,0.386908137,0.614952975,Not significant,ATP2A3
ENSG00000074755,2672.921193,-0.012722543,0.11075982,-0.114866264,0.908551125,0.956943883,Not significant,ZZEF1
ENSG00000167740,219.2197237,0.126923559,0.154268777,0.822735733,0.41065829,0.636284976,Not significant,CYB5D2
ENSG00000185722,720.8988421,-0.186858011,0.116394957,-1.605360883,0.108414408,0.277387254,Not significant,ANKFY1
ENSG00000274363,6.507021703,-0.140973971,0.257211464,-0.54840043,0.583416981,0.769782107,Not significant,
ENSG00000132388,2297.030791,-0.101890815,0.111183887,-0.916417809,0.359447798,0.591315528,Not significant,UBE2G1
ENSG00000182557,3.685720615,-0.203028016,0.231738882,-0.878241595,0.379812623,0.60915296,Not significant,SPNS3
ENSG00000183018,45.04483656,0.034690007,0.223117379,0.155499089,0.876427872,0.942993054,Not significant,SPNS2
ENSG00000132382,4355.739653,0.145277403,0.112551886,1.290759704,0.196787015,0.412918821,Not significant,MYBBP1A
ENSG00000188176,2.667616824,0.28382656,0.211326552,1.35419204,0.175675118,0.38389566,Not significant,SMTNL2
ENSG00000141456,2334.425894,-0.020531896,0.114558014,-0.179227604,0.85775899,0.934369303,Not significant,PELP1
ENSG00000244184,22.79843502,0.038635544,0.253755496,0.152300073,0.878950268,0.943816867,Not significant,PELP1-DT
ENSG00000141480,1083.112695,0.169917658,0.11435972,1.485815264,0.137327992,0.326979595,Not significant,ARRB2
ENSG00000161920,121.6919365,-0.055711795,0.173265897,-0.32154737,0.74779562,0.873308441,Not significant,MED11
ENSG00000161921,28.94610776,0.992467546,0.247206267,3.964925342,7.34E-05,0.000694819,Not significant,CXCL16
ENSG00000141497,2.327125759,-0.002045372,0.196917426,-0.010392492,0.991708141,0.999227338,Not significant,ZMYND15
ENSG00000142484,2.983469503,0.201293823,0.215817594,0.935999756,0.349273313,0.580979872,Not significant,TM4SF5
ENSG00000182853,3.309987845,0.137570738,0.226886474,0.606494742,0.544186273,0.743178271,Not significant,VMO1
ENSG00000280254,58.75060861,0.319093505,0.204826499,1.557027355,0.119463991,0.296601143,Not significant,
ENSG00000182327,39.39175202,0.14908006,0.232605117,0.640911507,0.521580179,0.727237219,Not significant,GLTPD2
ENSG00000142507,1709.984643,-0.235260449,0.106574172,-2.207462249,0.027281782,0.101700321,Not significant,PSMB6
ENSG00000262165,4.454105269,-0.152134535,0.242481395,-0.627188791,0.53053549,0.734178509,Not significant,C17orf114
ENSG00000129219,338.8285516,0.242542163,0.129899958,1.867021765,0.061898549,0.186263076,Not significant,PLD2
ENSG00000141503,4452.763158,-0.247658939,0.108149165,-2.289969403,0.02202309,0.086518477,Not significant,MINK1
ENSG00000108556,160.9834814,-0.119893013,0.159712663,-0.750658631,0.452858126,0.672729119,Not significant,CHRNE
ENSG00000185245,14.25432555,0.148699653,0.265705753,0.559427647,0.575869897,0.765119541,Not significant,GP1BA
ENSG00000108528,1744.0478,-0.072778887,0.109033688,-0.667490365,0.504458962,0.714243517,Not significant,SLC25A11
ENSG00000108523,2196.920379,0.159213555,0.113103867,1.407671512,0.159228361,0.360042244,Not significant,RNF167
ENSG00000108518,11162.03278,-0.175926956,0.09397012,-1.872157723,0.061184786,0.184832815,Not significant,PFN1
ENSG00000108515,572.3739276,0.657840405,0.138226951,4.758083812,1.95E-06,2.60E-05,Not significant,ENO3
ENSG00000091640,654.5923194,-0.30568213,0.111895759,-2.731741218,0.00630006,0.031826204,Not significant,SPAG7
ENSG00000108509,1540.038242,0.016248006,0.121985993,0.133196127,0.894038274,0.950106903,Not significant,CAMTA2
ENSG00000262227,61.4388354,-0.143534032,0.203597022,-0.704957204,0.480836869,0.694360833,Not significant,
ENSG00000196388,288.4700613,-0.01487015,0.138588576,-0.107297782,0.914552744,0.959991915,Not significant,INCA1
ENSG00000129250,4691.370778,0.13046168,0.106790652,1.221658646,0.221836741,0.443789364,Not significant,KIF1C
ENSG00000132517,8.570311767,0.534974458,0.264124648,2.01253605,0.04416346,0.145447613,Not significant,SLC52A1
ENSG00000180787,2.817189768,0.102136948,0.21495175,0.475698097,0.634289477,0.804432255,Not significant,ZFP3
ENSG00000167840,384.7565201,0.220192726,0.147359132,1.494222141,0.135117567,0.32344322,Not significant,ZNF232
ENSG00000129204,10.95928702,0.350409409,0.267634948,1.306504625,0.191381007,0.40545388,Not significant,USP6
ENSG00000180626,357.1642147,0.462958651,0.130949871,3.534738436,0.000408179,0.003171842,Not significant,ZNF594
ENSG00000261879,8.652086922,0.04519281,0.265716912,0.170162102,0.864882655,0.937724528,Not significant,ZNF594-DT
ENSG00000029725,1297.551223,0.047177029,0.113850131,0.414380034,0.678595809,0.833214412,Not significant,RABEP1
ENSG00000108559,1801.616481,0.00654878,0.113958863,0.057466321,0.954173733,0.980545798,Not significant,NUP88
ENSG00000129197,598.79923,-0.083808268,0.125737199,-0.666542211,0.505064593,0.714528642,Not significant,RPAIN
ENSG00000108561,6658.040343,0.231591065,0.105966779,2.185503237,0.028851969,0.10629478,Not significant,C1QBP
ENSG00000005100,913.3730943,0.17678241,0.116723988,1.514525808,0.129892533,0.3142751,Not significant,DHX33
ENSG00000072849,766.6011936,-0.015471302,0.109023663,-0.141908212,0.887152508,0.947297012,Not significant,DERL2
ENSG00000167842,1123.017391,0.131943619,0.123073179,1.072075058,0.283686321,0.515748419,Not significant,MIS12
ENSG00000091592,5305.577071,-0.061882283,0.106136018,-0.583047206,0.559861522,0.754253188,Not significant,NLRP1
ENSG00000284837,12.21253508,1.100743811,0.267191043,3.976745543,6.99E-05,0.000665018,Up,LOC339166
ENSG00000285471,16.90249045,1.236841218,0.265777229,4.488712648,7.17E-06,8.49E-05,Up,
ENSG00000129195,391.0556751,0.272419769,0.132740828,2.052156703,0.040154436,0.136066749,Not significant,PIMREG
ENSG00000091622,109.6627729,0.56724406,0.187955369,3.015213227,0.002567987,0.015227663,Not significant,PITPNM3
ENSG00000198920,665.3661828,-0.116253297,0.138380467,-0.840104191,0.40084997,0.627647742,Not significant,KIAA0753
ENSG00000129235,606.6473922,0.051187312,0.126357837,0.405100574,0.685403585,0.837464287,Not significant,TXNDC17
ENSG00000108590,376.7112133,0.165014976,0.127293562,1.296317072,0.194866269,0.410518837,Not significant,MED31
ENSG00000256806,44.96850436,0.264142313,0.224007355,1.178391015,0.238640758,0.465175377,Not significant,C17orf100
ENSG00000141485,3.44973446,0.345723369,0.221559264,1.569620708,0.116503378,0.291677339,Not significant,SLC13A5
ENSG00000132530,11.74126799,0.886887623,0.267579814,3.250953907,0.001150185,0.007727764,Not significant,XAF1
ENSG00000262943,25.05372459,0.373153955,0.253204523,1.471468363,0.141164497,0.333060665,Not significant,ALOX12P2
ENSG00000215067,19.4724148,-0.115253337,0.259645229,-0.443946922,0.657080959,0.81758847,Not significant,
ENSG00000161940,372.5889943,0.378823632,0.131597273,2.878325713,0.003997921,0.021898506,Not significant,BCL6B
ENSG00000174327,233.4852901,0.124620001,0.137437455,0.9067209,0.364554408,0.595572783,Not significant,SLC16A13
ENSG00000174326,9.282473433,0.045798822,0.265519009,0.172476297,0.863063094,0.937103163,Not significant,SLC16A11
ENSG00000141505,69.07673604,0.999606331,0.203360643,4.888906652,1.01E-06,1.42E-05,Not significant,ASGR1
ENSG00000132535,534.8274435,0.065781374,0.124991119,0.526293208,0.598684501,0.780547918,Not significant,DLG4
ENSG00000072778,7098.358262,-0.089206663,0.114351655,-0.780108564,0.435326976,0.657793736,Not significant,ACADVL
ENSG00000004975,3122.136694,0.017527303,0.108991946,0.160812959,0.872240718,0.941246813,Not significant,DVL2
ENSG00000040633,1338.884682,-0.350036381,0.118665481,-2.949708582,0.003180738,0.01812224,Not significant,PHF23
ENSG00000175826,1003.022306,-0.040200651,0.113614159,-0.353836406,0.723461488,0.860618041,Not significant,CTDNEP1
ENSG00000181885,94.15784047,-0.284054734,0.187140372,-1.517422938,0.129159936,0.312930938,Not significant,CLDN7
ENSG00000181856,135.2832821,0.702730172,0.179472783,3.911085579,9.19E-05,0.000853038,Not significant,SLC2A4
ENSG00000006047,10.10743951,0.390407097,0.267338283,1.455720538,0.14546989,0.340006828,Not significant,YBX2
ENSG00000132507,15224.51549,-0.181509852,0.109943528,-1.650937026,0.098751434,0.260937265,Not significant,EIF5A
ENSG00000215041,1492.959876,-0.036926673,0.120017857,-0.307678447,0.758327022,0.879346009,Not significant,NEURL4
ENSG00000224647,7.665053294,0.252586488,0.263019573,0.960343249,0.33688249,0.569057256,Not significant,
ENSG00000072818,176.6214178,0.236268882,0.166049624,1.422831831,0.154784912,0.353754495,Not significant,ACAP1
ENSG00000213859,69.42881146,0.164088774,0.202660715,0.809638575,0.418147931,0.642947213,Not significant,KCTD11
ENSG00000174292,90.69145548,0.371492229,0.203295663,1.826509246,0.06777359,0.199296333,Not significant,TNK1
ENSG00000262481,30.925545,-0.078401607,0.238697309,-0.328383119,0.742622005,0.870921678,Not significant,TMEM256-PLSCR3
ENSG00000169992,1968.624336,0.294916406,0.109925875,2.682838836,0.007300016,0.035849491,Not significant,NLGN2
ENSG00000262880,24.77788981,0.264240613,0.249697634,1.057024123,0.290500578,0.523415846,Not significant,
ENSG00000170175,325.1198387,-0.126530786,0.138748204,-0.911956235,0.361791757,0.593418627,Not significant,CHRNB1
ENSG00000174282,1019.572557,-0.035067842,0.11455393,-0.306125609,0.75950901,0.87981438,Not significant,ZBTB4
ENSG00000181222,11369.98123,-0.143139415,0.106907984,-1.338903229,0.180602178,0.390503138,Not significant,POLR2A
ENSG00000248871,8.192885177,0.252413674,0.261273003,0.967236137,0.333426001,0.565381066,Not significant,TNFSF12-TNFSF13
ENSG00000161956,1003.390069,-0.064277554,0.117967668,-0.544876681,0.585838335,0.771559194,Not significant,SENP3
ENSG00000277957,20.7053187,-0.106339396,0.256982677,-0.413703328,0.679091389,0.833618901,Not significant,SENP3-EIF4A1
ENSG00000264772,2.466429314,0.109617108,0.20872107,0.524938044,0.599626262,0.780556162,Not significant,
ENSG00000233223,209.3567623,0.540639499,0.151717552,3.561750909,0.00036839,0.002906889,Not significant,MPDU1-AS1
ENSG00000129255,1485.227734,-0.015646398,0.10987818,-0.142397845,0.886765764,0.94724112,Not significant,MPDU1
ENSG00000129245,1572.628627,-0.02695982,0.10977746,-0.245586871,0.806002053,0.906452434,Not significant,FXR2
ENSG00000129214,8.579273094,-0.487094357,0.264717134,-1.831054786,0.067092366,0.197723277,Not significant,SHBG
ENSG00000129244,986.5330037,-0.005652788,0.106330864,-0.053162571,0.957602378,0.982404025,Not significant,ATP1B2
ENSG00000141510,1013.840561,0.047021255,0.117290173,0.400899109,0.688494406,0.839922929,Not significant,TP53
ENSG00000141499,698.557587,0.164408595,0.110581449,1.486749533,0.137080975,0.326608765,Not significant,WRAP53
ENSG00000108947,3.364365925,0.117967325,0.219563103,0.540082007,0.589140479,0.773735135,Not significant,EFNB3
ENSG00000183914,24.67330288,0.680473128,0.252739567,2.676416705,0.007441406,0.03637282,Not significant,DNAH2
ENSG00000132510,2067.619836,0.121173894,0.104962867,1.154446303,0.248317241,0.476001799,Not significant,KDM6B
ENSG00000167874,22.66187165,0.134304519,0.25591274,0.524927707,0.599633448,0.780556162,Not significant,TMEM88
ENSG00000183011,694.980056,0.175232295,0.128796537,1.360523359,0.173664366,0.380996301,Not significant,NAA38
ENSG00000170004,4783.448669,0.309544656,0.1083676,2.856419695,0.004284484,0.023169891,Not significant,CHD3
ENSG00000179859,135.3960288,0.023812905,0.164655684,0.144624892,0.885007043,0.946154182,Not significant,RNF227
ENSG00000170049,63.86479228,-0.342401932,0.205421874,-1.665973138,0.095718765,0.255331528,Not significant,KCNAB3
ENSG00000262730,15.39976176,-0.410935867,0.265635991,-1.542710463,0.122901042,0.302746585,Not significant,
ENSG00000170043,948.6864945,-0.171448804,0.103059665,-1.663577789,0.096196834,0.256131036,Not significant,TRAPPC1
ENSG00000170037,2198.619921,-0.085099828,0.114909585,-0.740582176,0.458946819,0.677659729,Not significant,CNTROB
ENSG00000132518,35.97642671,1.934665425,0.245348885,7.406737659,1.29E-13,4.58E-12,Up,GUCY2D
ENSG00000179593,5.493057115,0.822047297,0.24733523,3.155454752,0.001602481,0.010236812,Not significant,ALOX15B
ENSG00000275011,1.822119691,0.251598937,0.182353897,1.408255343,0.159055474,0.35975124,Not significant,ALOXE3P1
ENSG00000179148,7.156016229,0.333452589,0.259393737,1.284926127,0.1988181,0.415259857,Not significant,ALOXE3
ENSG00000179111,97.40015923,2.67394167,0.21268088,11.86904762,1.71E-32,2.96E-30,Up,HES7
ENSG00000179094,862.8284365,0.055952462,0.115062459,0.486282336,0.626767001,0.799242179,Not significant,PER1
ENSG00000263620,12.33361316,-0.014903007,0.267641595,-0.055629409,0.955637036,0.98143505,Not significant,
ENSG00000220205,2.339768014,0.197117706,0.194298033,1.028073839,0.303915096,0.537595155,Not significant,VAMP2
ENSG00000179029,288.8143599,-0.058086373,0.13529086,-0.42934572,0.667671649,0.824870109,Not significant,TMEM107
ENSG00000266824,5.32078325,0.359471613,0.251044132,1.430652601,0.152529804,0.35027282,Not significant,
ENSG00000196544,149.859998,0.139401651,0.160861374,0.86657397,0.386175481,0.614425994,Not significant,BORCS6
ENSG00000271002,5.246039676,-0.052919324,0.246800404,-0.214044145,0.830512632,0.920841501,Not significant,
ENSG00000178999,2383.44683,-0.099123741,0.105943518,-0.935628318,0.349464589,0.580979872,Not significant,AURKB
ENSG00000178977,16.63571519,0.299394977,0.26411548,1.132632984,0.257368411,0.486274297,Not significant,LINC00324
ENSG00000178971,1156.642199,0.04138506,0.109924197,0.376487385,0.706554592,0.85076413,Not significant,CTC1
ENSG00000178921,4735.502435,0.112008779,0.109427192,1.02359179,0.306028125,0.539671086,Not significant,PFAS
ENSG00000269947,28.14020533,-0.08780494,0.255544826,-0.343400729,0.731297011,0.864487496,Not significant,
ENSG00000125434,397.1052366,0.397435105,0.149700772,2.654599323,0.007940266,0.038418916,Not significant,SLC25A35
ENSG00000198844,1.989879845,0.149712427,0.19319358,0.778840801,0.4360735,0.658480442,Not significant,ARHGEF15
ENSG00000184619,17.37225533,0.44465429,0.26314183,1.684624802,0.092060983,0.247905457,Not significant,KRBA2
ENSG00000189051,3.694994511,0.239302467,0.225288839,1.071127867,0.28411194,0.516306774,Not significant,RNF222
ENSG00000166579,1236.941063,-0.236157939,0.117128174,-2.016211334,0.043777882,0.144592233,Not significant,NDEL1
ENSG00000133026,8838.5404,0.020991206,0.11261266,0.186401985,0.852129536,0.931549193,Not significant,MYH10
